RV	10.43.5;6;8	124
RV	10.44.8	165f
RV	10.45.7	217
RV	10.45.8	168
RV	10.46.1	120
RV	10.46.5	139
RV	10.46.10	262
RV	10.49.2	217
RV	10.49.9;10	192
RV	10.50.4	215;215^202
RV	10.51.3	153^95
RV	10.53.1	152^95
RV	10.66.2	129
RV	10.68.11	212
RV	10.69.5	252
RV	10.73.1	216
RV	10.73.9	188^147
RV	10.79.3	119
RV	10.80.1	120
RV	10.80.2	113;116;120
RV	10.80.4	136
RV	10.85.25	251f
RV	10.86.4;5	250
RV	10.86.6	100
RV	10.86.11	251^274
RV	10.86.18;20	226f
RV	10.86.23	155f;155^98
RV	10.88.9	149^92
RV	10.89.14	244^258
RV	10.92.1	119
RV	10.92.8	137
RV	10.93.14	235
RV	10.94.4	158^102
RV	10.94.6	158^102
RV	10.95.1-18	198-208
RV	10.95.2	156
RV	10.95.12	245
RV	10.95.13	101^220;249
RV	10.100.7	102
RV	10.104.8	272
RV	10.107.1	154
RV	10.108.1;2	245
RV	10.108.1-5;7;9;10	152
RV	10.108.6	93^184
RV	10.108.8	258
RV	10.108.9	249
RV	10.115.1	220
RV	10.115.2	217
RV	10.117.5	268^3
RV	10.118.5	128;273
RV	10.119.9;10	249
RV	10.122.5	127
RV	10.124.1	157
RV	10.124.4	157
RV	10.124.7	169
RV	10.126.1	100;238
RV	10.129.1-7	151f
RV	10.148.4	226
RV	10.154.3	158^103
RV	10.156.1	254
RV	10.156.4	121
RV	10.182.1-3	260
AA	5.1.1	94^192
AB	1.13.12	77
AB	2.15.13	68
AB	2.16.4	75
AB	2.19.1	68
AB	3.33.6	68
AB	5.22.5	68
AB	5.34.6	68
AB	6.33.2	68
AB	7.27.1	71f
AGS	1.13.7	51;51^21
ApMB	2.13.3;4	51;51^22
ASS	10.8.11	77
AV	1.1.7	87
AV	2.15.1-6	85
AV	4.20.5	78
AV	4.37.12	78
AV	4.39.9	25^24
AV	5.18.1	87
AV	5.22.11	83
AV	5.30.8	84
AV	6.56.1	244^254
AV	7.38.4	93^184
AV	7.53.2	80
AV	60.1;4	85
AV	7.68.3	90
AV	8.1.7;8	86
AV	8.1.9	78
AV	8.2.7	89
AV	8.6.25	83
AV	10.1.26	78
AV	10.9.7	85
AV	12.3.14	54
AV	12.3.46	89
AV	12.4.52	82
AV	16.4.5	80
AV	18.2.36	81;81^158
AV	18.3.64	85
AV	19.39.2-4	100
AVP	8.18.3	46
BAU	5.13.2	102f
BAU	6.1.11	93
BSS	6.6:162.4ff	89
BSS	6.6:162.7	97;97^206
ChU	1.12.5	94^192
ChU	4.10.2	68
ChU	5.1.12	70;70^122
GB	2.2.10:174.16ff	76
JB	1.125	157
JB	1.126	103
JB	1.147	157
JB	1.161	72
JB	2.277	70f
JB	2.299	76;76^136
JB	2.419ff	91
JB	2.440	68
JB	3.152	70;70^124
JB	3.161	77
JB	3.350	198^173
JGS	1.20	51^22
JUB	1.50.1	70
KB	30.5	68
Kh	2.13.4	89
Kh	5.5.8	121^28
Kh	5.15.9	89
KS	10.7:132.2ff	75;75^131
KS	11.6:151.9	217^205
KS	12.3:164.17	69;69^120
KS	33.6:31.8;14;20	53^26
KS	34.17:47.17ff	76
KS	36.9:76.7	68
KS	37.11:62.14;15	68
KS	37.17:97.8	68
MS	1.6.12:105.4f	67
MS	1.6.12:105.4	206^192
MS	1.8.8:128.7	115^20
MS	1.10.15:158.14	68
MS	2.4.3:40.19f	69;69^120
MS	4.1.2:3.9	46
MS	4.2.6:27.12ff	76;76^133;76^135
MS	4.8.1:108.1	68
MS	4.9.12:133.4	53^28
PB	7.6.5	157
PB	13.10.8	72
PGS	1.5.11	51^22
SB	1.6.1.3	109;109^8
SB	1.8.1.6	68
SB	2.2.1.13	69
SB	2.2.2.20	97
SB	3.1.2.11	109
SB	3.3.2.14:250.4	110
SB	4.1.5.8	195^168
SB	4.6.7.9	76;76^137
SB	11.5.1.1.	92f;92^182
SB	11.5.1.2	165f
SB	11.5.1.4	200
SB	11.5.1.8	207^193
SB	13.6.2.13	68
SMB	1.5.10	51;51^21
SSS	16.4.6	77
SV	1.110	95
TA	1.27.2	78
TA	1.31.5	97;97^204
TA	3.15.1	89
